file,label,score
/Users/muradbozik/_datasets/Faces/seed0387.png,"(25, 32)",0.96
/Users/muradbozik/_datasets/Faces/seed0388.png,"(25, 32)",0.98
/Users/muradbozik/_datasets/Faces/seed0389.png,"(4, 6)",0.9
/Users/muradbozik/_datasets/Faces/seed0390.png,"(15, 20)",0.96
/Users/muradbozik/_datasets/Faces/seed0391.png,"(15, 20)",0.74
/Users/muradbozik/_datasets/Faces/seed0392.png,"(25, 32)",1.0
/Users/muradbozik/_datasets/Faces/seed0393.png,"(25, 32)",0.82
/Users/muradbozik/_datasets/Faces/seed0394.png,"(38, 43)",0.6
/Users/muradbozik/_datasets/Faces/seed0395.png,"(25, 32)",1.0
/Users/muradbozik/_datasets/Faces/seed0396.png,"(25, 32)",0.56
/Users/muradbozik/_datasets/Faces/seed0397.png,"(4, 6)",0.99
/Users/muradbozik/_datasets/Faces/seed0398.png,"(25, 32)",0.97
/Users/muradbozik/_datasets/Faces/seed0399.png,"(15, 20)",0.68
/Users/muradbozik/_datasets/Faces/seed0400.png,"(48, 53)",0.78
/Users/muradbozik/_datasets/Faces/seed0401.png,"(25, 32)",0.77
/Users/muradbozik/_datasets/Faces/seed0402.png,"(25, 32)",0.74
/Users/muradbozik/_datasets/Faces/seed0403.png,"(15, 20)",0.96
/Users/muradbozik/_datasets/Faces/seed0404.png,"(15, 20)",0.49
/Users/muradbozik/_datasets/Faces/seed0405.png,"(25, 32)",0.97
/Users/muradbozik/_datasets/Faces/seed0406.png,"(8, 12)",0.43
/Users/muradbozik/_datasets/Faces/seed0407.png,"(15, 20)",0.5
/Users/muradbozik/_datasets/Faces/seed0408.png,"(25, 32)",0.99
/Users/muradbozik/_datasets/Faces/seed0409.png,"(25, 32)",0.83
/Users/muradbozik/_datasets/Faces/seed0411.png,"(60, 100)",0.91
/Users/muradbozik/_datasets/Faces/seed0412.png,"(25, 32)",0.92
/Users/muradbozik/_datasets/Faces/seed0413.png,"(60, 100)",0.59
/Users/muradbozik/_datasets/Faces/seed0415.png,"(15, 20)",0.99
/Users/muradbozik/_datasets/Faces/seed0416.png,"(25, 32)",0.85
/Users/muradbozik/_datasets/Faces/seed0417.png,"(0, 2)",0.99
/Users/muradbozik/_datasets/Faces/seed0418.png,"(25, 32)",1.0
/Users/muradbozik/_datasets/Faces/seed0419.png,"(48, 53)",0.67
/Users/muradbozik/_datasets/Faces/seed0420.png,"(48, 53)",0.36
/Users/muradbozik/_datasets/Faces/seed0421.png,"(4, 6)",0.61
/Users/muradbozik/_datasets/Faces/seed0422.png,"(25, 32)",0.99
/Users/muradbozik/_datasets/Faces/seed0423.png,"(15, 20)",0.84
/Users/muradbozik/_datasets/Faces/seed0424.png,"(25, 32)",1.0
/Users/muradbozik/_datasets/Faces/seed0425.png,"(25, 32)",0.57
/Users/muradbozik/_datasets/Faces/seed0426.png,"(8, 12)",0.98
/Users/muradbozik/_datasets/Faces/seed0427.png,"(25, 32)",0.95
/Users/muradbozik/_datasets/Faces/seed0428.png,"(25, 32)",0.81
/Users/muradbozik/_datasets/Faces/seed0429.png,"(4, 6)",0.9
/Users/muradbozik/_datasets/Faces/seed0430.png,"(38, 43)",0.76
/Users/muradbozik/_datasets/Faces/seed0431.png,"(25, 32)",0.83
/Users/muradbozik/_datasets/Faces/seed0432.png,"(15, 20)",0.34
/Users/muradbozik/_datasets/Faces/seed0433.png,"(25, 32)",0.6
/Users/muradbozik/_datasets/Faces/seed0434.png,"(38, 43)",0.76
/Users/muradbozik/_datasets/Faces/seed0435.png,"(38, 43)",0.75
/Users/muradbozik/_datasets/Faces/seed0436.png,"(25, 32)",0.97
/Users/muradbozik/_datasets/Faces/seed0437.png,"(25, 32)",1.0
/Users/muradbozik/_datasets/Faces/seed0438.png,"(25, 32)",0.64
/Users/muradbozik/_datasets/Faces/seed0440.png,"(25, 32)",0.9
/Users/muradbozik/_datasets/Faces/seed0441.png,"(15, 20)",0.75
/Users/muradbozik/_datasets/Faces/seed0442.png,"(48, 53)",0.3
/Users/muradbozik/_datasets/Faces/seed0443.png,"(25, 32)",0.86
/Users/muradbozik/_datasets/Faces/seed0444.png,"(25, 32)",0.26
/Users/muradbozik/_datasets/Faces/seed0445.png,"(15, 20)",0.71
/Users/muradbozik/_datasets/Faces/seed0446.png,"(25, 32)",0.53
/Users/muradbozik/_datasets/Faces/seed0447.png,"(25, 32)",0.69
/Users/muradbozik/_datasets/Faces/seed0448.png,"(4, 6)",0.95
/Users/muradbozik/_datasets/Faces/seed0449.png,"(8, 12)",0.77
/Users/muradbozik/_datasets/Faces/seed0450.png,"(15, 20)",0.83
/Users/muradbozik/_datasets/Faces/seed0451.png,"(25, 32)",0.98
/Users/muradbozik/_datasets/Faces/seed0452.png,"(25, 32)",1.0
/Users/muradbozik/_datasets/Faces/seed0453.png,"(38, 43)",0.63
/Users/muradbozik/_datasets/Faces/seed0454.png,"(25, 32)",0.58
/Users/muradbozik/_datasets/Faces/seed0455.png,"(25, 32)",0.57
/Users/muradbozik/_datasets/Faces/seed0456.png,"(38, 43)",0.56
/Users/muradbozik/_datasets/Faces/seed0457.png,"(4, 6)",0.7
/Users/muradbozik/_datasets/Faces/seed0458.png,"(25, 32)",0.78
/Users/muradbozik/_datasets/Faces/seed0459.png,"(4, 6)",0.99
/Users/muradbozik/_datasets/Faces/seed0460.png,"(38, 43)",0.82
/Users/muradbozik/_datasets/Faces/seed0461.png,"(25, 32)",0.97
/Users/muradbozik/_datasets/Faces/seed0462.png,"(4, 6)",0.95
/Users/muradbozik/_datasets/Faces/seed0463.png,"(25, 32)",0.49
/Users/muradbozik/_datasets/Faces/seed0464.png,"(25, 32)",0.55
/Users/muradbozik/_datasets/Faces/seed0465.png,"(25, 32)",1.0
/Users/muradbozik/_datasets/Faces/seed0466.png,"(25, 32)",0.72
/Users/muradbozik/_datasets/Faces/seed0467.png,"(4, 6)",0.79
/Users/muradbozik/_datasets/Faces/seed0468.png,"(38, 43)",0.51
/Users/muradbozik/_datasets/Faces/seed0469.png,"(25, 32)",0.92
/Users/muradbozik/_datasets/Faces/seed0470.png,"(15, 20)",0.58
/Users/muradbozik/_datasets/Faces/seed0471.png,"(25, 32)",0.72
/Users/muradbozik/_datasets/Faces/seed0472.png,"(25, 32)",0.89
/Users/muradbozik/_datasets/Faces/seed0473.png,"(38, 43)",0.49
/Users/muradbozik/_datasets/Faces/seed0474.png,"(48, 53)",0.38
/Users/muradbozik/_datasets/Faces/seed0475.png,"(4, 6)",0.57
/Users/muradbozik/_datasets/Faces/seed0476.png,"(4, 6)",0.96
/Users/muradbozik/_datasets/Faces/seed0477.png,"(15, 20)",0.65
/Users/muradbozik/_datasets/Faces/seed0478.png,"(4, 6)",0.99
/Users/muradbozik/_datasets/Faces/seed0479.png,"(38, 43)",0.71
/Users/muradbozik/_datasets/Faces/seed0480.png,"(25, 32)",0.99
/Users/muradbozik/_datasets/Faces/seed0481.png,"(48, 53)",0.47
/Users/muradbozik/_datasets/Faces/seed0483.png,"(48, 53)",0.67
/Users/muradbozik/_datasets/Faces/seed0484.png,"(38, 43)",0.62
/Users/muradbozik/_datasets/Faces/seed0485.png,"(48, 53)",0.66
/Users/muradbozik/_datasets/Faces/seed0486.png,"(48, 53)",0.59
/Users/muradbozik/_datasets/Faces/seed0487.png,"(15, 20)",0.97
/Users/muradbozik/_datasets/Faces/seed0488.png,"(25, 32)",0.62
/Users/muradbozik/_datasets/Faces/seed0489.png,"(25, 32)",0.69
/Users/muradbozik/_datasets/Faces/seed0490.png,"(38, 43)",0.5
/Users/muradbozik/_datasets/Faces/seed0491.png,"(25, 32)",0.77
/Users/muradbozik/_datasets/Faces/seed0492.png,"(25, 32)",0.95
/Users/muradbozik/_datasets/Faces/seed0493.png,"(25, 32)",0.99
/Users/muradbozik/_datasets/Faces/seed0494.png,"(4, 6)",0.92
/Users/muradbozik/_datasets/Faces/seed0495.png,"(25, 32)",1.0
/Users/muradbozik/_datasets/Faces/seed0496.png,"(25, 32)",0.84
/Users/muradbozik/_datasets/Faces/seed0497.png,"(25, 32)",0.72
/Users/muradbozik/_datasets/Faces/seed0498.png,"(25, 32)",0.94
/Users/muradbozik/_datasets/Faces/seed0499.png,"(0, 2)",1.0
/Users/muradbozik/_datasets/Faces/seed0500.png,"(4, 6)",0.98
/Users/muradbozik/_datasets/Faces/seed0501.png,"(15, 20)",0.5
/Users/muradbozik/_datasets/Faces/seed0502.png,"(48, 53)",0.43
/Users/muradbozik/_datasets/Faces/seed0503.png,"(4, 6)",0.98
/Users/muradbozik/_datasets/Faces/seed0504.png,"(15, 20)",0.85
/Users/muradbozik/_datasets/Faces/seed0505.png,"(4, 6)",0.47
/Users/muradbozik/_datasets/Faces/seed0506.png,"(25, 32)",0.98
/Users/muradbozik/_datasets/Faces/seed0507.png,"(25, 32)",0.96
/Users/muradbozik/_datasets/Faces/seed0508.png,"(25, 32)",0.98
/Users/muradbozik/_datasets/Faces/seed0509.png,"(25, 32)",0.96
/Users/muradbozik/_datasets/Faces/seed0510.png,"(25, 32)",0.97
/Users/muradbozik/_datasets/Faces/seed0511.png,"(25, 32)",1.0
/Users/muradbozik/_datasets/Faces/seed0512.png,"(48, 53)",0.42
/Users/muradbozik/_datasets/Faces/seed0513.png,"(25, 32)",0.69
/Users/muradbozik/_datasets/Faces/seed0515.png,"(0, 2)",0.95
/Users/muradbozik/_datasets/Faces/seed0517.png,"(48, 53)",0.72
/Users/muradbozik/_datasets/Faces/seed0518.png,"(25, 32)",0.89
/Users/muradbozik/_datasets/Faces/seed0519.png,"(25, 32)",0.59
/Users/muradbozik/_datasets/Faces/seed0521.png,"(38, 43)",0.84
/Users/muradbozik/_datasets/Faces/seed0522.png,"(25, 32)",0.93
/Users/muradbozik/_datasets/Faces/seed0523.png,"(15, 20)",0.79
/Users/muradbozik/_datasets/Faces/seed0524.png,"(25, 32)",0.99
/Users/muradbozik/_datasets/Faces/seed0525.png,"(15, 20)",0.54
/Users/muradbozik/_datasets/Faces/seed0526.png,"(25, 32)",1.0
/Users/muradbozik/_datasets/Faces/seed0527.png,"(25, 32)",0.8
/Users/muradbozik/_datasets/Faces/seed0528.png,"(38, 43)",0.74
/Users/muradbozik/_datasets/Faces/seed0529.png,"(25, 32)",0.45
/Users/muradbozik/_datasets/Faces/seed0530.png,"(25, 32)",0.83
/Users/muradbozik/_datasets/Faces/seed0531.png,"(4, 6)",0.84
/Users/muradbozik/_datasets/Faces/seed0532.png,"(4, 6)",0.82
/Users/muradbozik/_datasets/Faces/seed0533.png,"(25, 32)",0.98
/Users/muradbozik/_datasets/Faces/seed0534.png,"(15, 20)",0.84
/Users/muradbozik/_datasets/Faces/seed0535.png,"(25, 32)",0.94
/Users/muradbozik/_datasets/Faces/seed0536.png,"(25, 32)",0.97
/Users/muradbozik/_datasets/Faces/seed0537.png,"(25, 32)",0.97
/Users/muradbozik/_datasets/Faces/seed0538.png,"(25, 32)",0.63
/Users/muradbozik/_datasets/Faces/seed0539.png,"(25, 32)",0.58
/Users/muradbozik/_datasets/Faces/seed0540.png,"(4, 6)",0.82
/Users/muradbozik/_datasets/Faces/seed0541.png,"(25, 32)",0.97
/Users/muradbozik/_datasets/Faces/seed0542.png,"(25, 32)",0.54
/Users/muradbozik/_datasets/Faces/seed0543.png,"(38, 43)",0.57
/Users/muradbozik/_datasets/Faces/seed0544.png,"(8, 12)",0.74
/Users/muradbozik/_datasets/Faces/seed0545.png,"(38, 43)",0.89
/Users/muradbozik/_datasets/Faces/seed0546.png,"(25, 32)",0.54
/Users/muradbozik/_datasets/Faces/seed0547.png,"(25, 32)",0.91
/Users/muradbozik/_datasets/Faces/seed0548.png,"(38, 43)",0.86
/Users/muradbozik/_datasets/Faces/seed0549.png,"(8, 12)",0.81
/Users/muradbozik/_datasets/Faces/seed0550.png,"(25, 32)",0.61
/Users/muradbozik/_datasets/Faces/seed0552.png,"(25, 32)",0.54
/Users/muradbozik/_datasets/Faces/seed0553.png,"(8, 12)",0.82
/Users/muradbozik/_datasets/Faces/seed0554.png,"(25, 32)",0.81
/Users/muradbozik/_datasets/Faces/seed0555.png,"(25, 32)",0.99
/Users/muradbozik/_datasets/Faces/seed0556.png,"(25, 32)",0.97
/Users/muradbozik/_datasets/Faces/seed0557.png,"(4, 6)",0.94
/Users/muradbozik/_datasets/Faces/seed0558.png,"(25, 32)",1.0
/Users/muradbozik/_datasets/Faces/seed0559.png,"(25, 32)",0.69
/Users/muradbozik/_datasets/Faces/seed0560.png,"(25, 32)",0.76
/Users/muradbozik/_datasets/Faces/seed0561.png,"(25, 32)",0.8
/Users/muradbozik/_datasets/Faces/seed0562.png,"(25, 32)",0.99
/Users/muradbozik/_datasets/Faces/seed0563.png,"(25, 32)",1.0
/Users/muradbozik/_datasets/Faces/seed0564.png,"(0, 2)",0.62
/Users/muradbozik/_datasets/Faces/seed0566.png,"(8, 12)",0.99
/Users/muradbozik/_datasets/Faces/seed0567.png,"(25, 32)",0.88
/Users/muradbozik/_datasets/Faces/seed0568.png,"(25, 32)",0.98
/Users/muradbozik/_datasets/Faces/seed0569.png,"(15, 20)",0.47
/Users/muradbozik/_datasets/Faces/seed0570.png,"(25, 32)",0.82
/Users/muradbozik/_datasets/Faces/seed0572.png,"(25, 32)",0.99
/Users/muradbozik/_datasets/Faces/seed0573.png,"(4, 6)",0.66
/Users/muradbozik/_datasets/Faces/seed0574.png,"(25, 32)",0.54
/Users/muradbozik/_datasets/Faces/seed0575.png,"(15, 20)",0.97
/Users/muradbozik/_datasets/Faces/seed0576.png,"(38, 43)",0.71
/Users/muradbozik/_datasets/Faces/seed0577.png,"(8, 12)",0.5
/Users/muradbozik/_datasets/Faces/seed0578.png,"(15, 20)",0.75
/Users/muradbozik/_datasets/Faces/seed0579.png,"(38, 43)",0.6
/Users/muradbozik/_datasets/Faces/seed0580.png,"(8, 12)",0.53
/Users/muradbozik/_datasets/Faces/seed0581.png,"(25, 32)",0.97
/Users/muradbozik/_datasets/Faces/seed0582.png,"(4, 6)",1.0
/Users/muradbozik/_datasets/Faces/seed0583.png,"(38, 43)",0.52
/Users/muradbozik/_datasets/Faces/seed0584.png,"(25, 32)",0.93
/Users/muradbozik/_datasets/Faces/seed0585.png,"(8, 12)",0.71
/Users/muradbozik/_datasets/Faces/seed0586.png,"(25, 32)",0.94
/Users/muradbozik/_datasets/Faces/seed0588.png,"(25, 32)",0.52
/Users/muradbozik/_datasets/Faces/seed0589.png,"(4, 6)",0.99
/Users/muradbozik/_datasets/Faces/seed0590.png,"(38, 43)",0.4
/Users/muradbozik/_datasets/Faces/seed0591.png,"(25, 32)",0.92
/Users/muradbozik/_datasets/Faces/seed0592.png,"(25, 32)",0.96
/Users/muradbozik/_datasets/Faces/seed0593.png,"(25, 32)",1.0
/Users/muradbozik/_datasets/Faces/seed0594.png,"(25, 32)",0.92
/Users/muradbozik/_datasets/Faces/seed0595.png,"(25, 32)",0.76
/Users/muradbozik/_datasets/Faces/seed0596.png,"(25, 32)",0.97
/Users/muradbozik/_datasets/Faces/seed0597.png,"(25, 32)",0.95
/Users/muradbozik/_datasets/Faces/seed0598.png,"(8, 12)",0.81
/Users/muradbozik/_datasets/Faces/seed0599.png,"(25, 32)",0.71
/Users/muradbozik/_datasets/Faces/seed0600.png,"(25, 32)",0.98
/Users/muradbozik/_datasets/Faces/seed0601.png,"(25, 32)",1.0
/Users/muradbozik/_datasets/Faces/seed0602.png,"(48, 53)",0.39
/Users/muradbozik/_datasets/Faces/seed0603.png,"(15, 20)",0.38
/Users/muradbozik/_datasets/Faces/seed0604.png,"(25, 32)",0.52
/Users/muradbozik/_datasets/Faces/seed0605.png,"(4, 6)",0.94
/Users/muradbozik/_datasets/Faces/seed0606.png,"(15, 20)",0.99
/Users/muradbozik/_datasets/Faces/seed0607.png,"(25, 32)",0.81
/Users/muradbozik/_datasets/Faces/seed0608.png,"(38, 43)",0.83
/Users/muradbozik/_datasets/Faces/seed0609.png,"(15, 20)",0.93
/Users/muradbozik/_datasets/Faces/seed0610.png,"(48, 53)",0.54
/Users/muradbozik/_datasets/Faces/seed0611.png,"(38, 43)",0.49
/Users/muradbozik/_datasets/Faces/seed0612.png,"(48, 53)",0.71
/Users/muradbozik/_datasets/Faces/seed0613.png,"(4, 6)",0.91
/Users/muradbozik/_datasets/Faces/seed0614.png,"(60, 100)",0.57
/Users/muradbozik/_datasets/Faces/seed0615.png,"(25, 32)",0.99
/Users/muradbozik/_datasets/Faces/seed0616.png,"(4, 6)",0.92
/Users/muradbozik/_datasets/Faces/seed0617.png,"(25, 32)",0.84
/Users/muradbozik/_datasets/Faces/seed0618.png,"(8, 12)",0.94
/Users/muradbozik/_datasets/Faces/seed0619.png,"(8, 12)",0.7
/Users/muradbozik/_datasets/Faces/seed0620.png,"(15, 20)",1.0
/Users/muradbozik/_datasets/Faces/seed0621.png,"(25, 32)",0.43
/Users/muradbozik/_datasets/Faces/seed0622.png,"(15, 20)",0.89
/Users/muradbozik/_datasets/Faces/seed0623.png,"(25, 32)",0.71
/Users/muradbozik/_datasets/Faces/seed0624.png,"(8, 12)",0.5
/Users/muradbozik/_datasets/Faces/seed0625.png,"(48, 53)",0.56
/Users/muradbozik/_datasets/Faces/seed0626.png,"(25, 32)",1.0
/Users/muradbozik/_datasets/Faces/seed0627.png,"(4, 6)",0.97
/Users/muradbozik/_datasets/Faces/seed0628.png,"(25, 32)",1.0
/Users/muradbozik/_datasets/Faces/seed0629.png,"(15, 20)",0.5
/Users/muradbozik/_datasets/Faces/seed0630.png,"(38, 43)",0.43
/Users/muradbozik/_datasets/Faces/seed0631.png,"(25, 32)",0.98
/Users/muradbozik/_datasets/Faces/seed0632.png,"(15, 20)",0.38
/Users/muradbozik/_datasets/Faces/seed0633.png,"(25, 32)",0.89
/Users/muradbozik/_datasets/Faces/seed0634.png,"(25, 32)",0.94
/Users/muradbozik/_datasets/Faces/seed0635.png,"(48, 53)",0.54
/Users/muradbozik/_datasets/Faces/seed0636.png,"(25, 32)",0.69
/Users/muradbozik/_datasets/Faces/seed0637.png,"(25, 32)",0.76
/Users/muradbozik/_datasets/Faces/seed0638.png,"(25, 32)",0.72
/Users/muradbozik/_datasets/Faces/seed0639.png,"(25, 32)",0.47
/Users/muradbozik/_datasets/Faces/seed0640.png,"(25, 32)",0.82
/Users/muradbozik/_datasets/Faces/seed0641.png,"(25, 32)",0.97
/Users/muradbozik/_datasets/Faces/seed0642.png,"(25, 32)",0.72
/Users/muradbozik/_datasets/Faces/seed0643.png,"(60, 100)",0.47
/Users/muradbozik/_datasets/Faces/seed0646.png,"(25, 32)",0.45
/Users/muradbozik/_datasets/Faces/seed0647.png,"(38, 43)",0.95
/Users/muradbozik/_datasets/Faces/seed0648.png,"(8, 12)",0.4
/Users/muradbozik/_datasets/Faces/seed0649.png,"(25, 32)",0.78
/Users/muradbozik/_datasets/Faces/seed0650.png,"(25, 32)",1.0
/Users/muradbozik/_datasets/Faces/seed0651.png,"(25, 32)",0.54
/Users/muradbozik/_datasets/Faces/seed0652.png,"(4, 6)",0.74
/Users/muradbozik/_datasets/Faces/seed0653.png,"(8, 12)",0.44
/Users/muradbozik/_datasets/Faces/seed0654.png,"(4, 6)",0.72
/Users/muradbozik/_datasets/Faces/seed0655.png,"(25, 32)",0.93
/Users/muradbozik/_datasets/Faces/seed0656.png,"(25, 32)",0.95
/Users/muradbozik/_datasets/Faces/seed0657.png,"(0, 2)",0.96
/Users/muradbozik/_datasets/Faces/seed0658.png,"(4, 6)",0.99
/Users/muradbozik/_datasets/Faces/seed0659.png,"(8, 12)",0.63
/Users/muradbozik/_datasets/Faces/seed0660.png,"(25, 32)",0.99
/Users/muradbozik/_datasets/Faces/seed0661.png,"(38, 43)",0.96
/Users/muradbozik/_datasets/Faces/seed0662.png,"(8, 12)",0.57
/Users/muradbozik/_datasets/Faces/seed0663.png,"(38, 43)",0.61
/Users/muradbozik/_datasets/Faces/seed0664.png,"(25, 32)",0.98
/Users/muradbozik/_datasets/Faces/seed0665.png,"(25, 32)",0.53
/Users/muradbozik/_datasets/Faces/seed0666.png,"(60, 100)",0.86
/Users/muradbozik/_datasets/Faces/seed0667.png,"(25, 32)",0.87
/Users/muradbozik/_datasets/Faces/seed0668.png,"(15, 20)",0.83
/Users/muradbozik/_datasets/Faces/seed0669.png,"(8, 12)",0.37
/Users/muradbozik/_datasets/Faces/seed0670.png,"(25, 32)",0.68
/Users/muradbozik/_datasets/Faces/seed0671.png,"(25, 32)",1.0
/Users/muradbozik/_datasets/Faces/seed0672.png,"(15, 20)",0.54
/Users/muradbozik/_datasets/Faces/seed0673.png,"(4, 6)",0.92
/Users/muradbozik/_datasets/Faces/seed0674.png,"(25, 32)",0.94
/Users/muradbozik/_datasets/Faces/seed0675.png,"(15, 20)",0.6
/Users/muradbozik/_datasets/Faces/seed0676.png,"(38, 43)",0.41
/Users/muradbozik/_datasets/Faces/seed0677.png,"(0, 2)",1.0
/Users/muradbozik/_datasets/Faces/seed0678.png,"(4, 6)",0.95
/Users/muradbozik/_datasets/Faces/seed0679.png,"(0, 2)",1.0
/Users/muradbozik/_datasets/Faces/seed0680.png,"(38, 43)",0.71
/Users/muradbozik/_datasets/Faces/seed0681.png,"(60, 100)",0.49
/Users/muradbozik/_datasets/Faces/seed0682.png,"(48, 53)",0.67
/Users/muradbozik/_datasets/Faces/seed0683.png,"(25, 32)",0.97
/Users/muradbozik/_datasets/Faces/seed0684.png,"(4, 6)",0.79
/Users/muradbozik/_datasets/Faces/seed0685.png,"(38, 43)",0.63
/Users/muradbozik/_datasets/Faces/seed0686.png,"(25, 32)",0.9
/Users/muradbozik/_datasets/Faces/seed0687.png,"(25, 32)",0.75
/Users/muradbozik/_datasets/Faces/seed0688.png,"(25, 32)",0.75
/Users/muradbozik/_datasets/Faces/seed0689.png,"(0, 2)",0.75
/Users/muradbozik/_datasets/Faces/seed0691.png,"(48, 53)",0.73
/Users/muradbozik/_datasets/Faces/seed0692.png,"(8, 12)",0.88
/Users/muradbozik/_datasets/Faces/seed0693.png,"(25, 32)",0.99
/Users/muradbozik/_datasets/Faces/seed0694.png,"(25, 32)",0.68
/Users/muradbozik/_datasets/Faces/seed0695.png,"(25, 32)",0.49
/Users/muradbozik/_datasets/Faces/seed0696.png,"(38, 43)",0.95
/Users/muradbozik/_datasets/Faces/seed0697.png,"(38, 43)",0.38
/Users/muradbozik/_datasets/Faces/seed0698.png,"(25, 32)",0.99
/Users/muradbozik/_datasets/Faces/seed0699.png,"(8, 12)",0.64
/Users/muradbozik/_datasets/Faces/seed0700.png,"(8, 12)",0.88
/Users/muradbozik/_datasets/Faces/seed0701.png,"(25, 32)",0.99
/Users/muradbozik/_datasets/Faces/seed0702.png,"(25, 32)",0.99
/Users/muradbozik/_datasets/Faces/seed0703.png,"(48, 53)",0.5
/Users/muradbozik/_datasets/Faces/seed0704.png,"(38, 43)",0.79
/Users/muradbozik/_datasets/Faces/seed0706.png,"(15, 20)",0.97
/Users/muradbozik/_datasets/Faces/seed0707.png,"(8, 12)",0.52
/Users/muradbozik/_datasets/Faces/seed0708.png,"(38, 43)",0.48
/Users/muradbozik/_datasets/Faces/seed0709.png,"(25, 32)",0.69
/Users/muradbozik/_datasets/Faces/seed0710.png,"(25, 32)",0.89
/Users/muradbozik/_datasets/Faces/seed0711.png,"(25, 32)",0.99
/Users/muradbozik/_datasets/Faces/seed0712.png,"(8, 12)",0.59
/Users/muradbozik/_datasets/Faces/seed0713.png,"(15, 20)",0.98
/Users/muradbozik/_datasets/Faces/seed0714.png,"(4, 6)",0.91
/Users/muradbozik/_datasets/Faces/seed0715.png,"(48, 53)",0.82
/Users/muradbozik/_datasets/Faces/seed0716.png,"(25, 32)",0.87
/Users/muradbozik/_datasets/Faces/seed0717.png,"(15, 20)",0.68
/Users/muradbozik/_datasets/Faces/seed0719.png,"(25, 32)",0.41
/Users/muradbozik/_datasets/Faces/seed0720.png,"(25, 32)",0.64
/Users/muradbozik/_datasets/Faces/seed0722.png,"(8, 12)",0.44
/Users/muradbozik/_datasets/Faces/seed0723.png,"(8, 12)",1.0
/Users/muradbozik/_datasets/Faces/seed0724.png,"(38, 43)",0.83
/Users/muradbozik/_datasets/Faces/seed0725.png,"(38, 43)",0.53
/Users/muradbozik/_datasets/Faces/seed0726.png,"(4, 6)",0.84
/Users/muradbozik/_datasets/Faces/seed0727.png,"(25, 32)",0.65
/Users/muradbozik/_datasets/Faces/seed0728.png,"(38, 43)",0.88
/Users/muradbozik/_datasets/Faces/seed0729.png,"(25, 32)",0.77
/Users/muradbozik/_datasets/Faces/seed0730.png,"(25, 32)",1.0
/Users/muradbozik/_datasets/Faces/seed0731.png,"(38, 43)",0.42
/Users/muradbozik/_datasets/Faces/seed0732.png,"(25, 32)",0.96
/Users/muradbozik/_datasets/Faces/seed0733.png,"(38, 43)",0.63
/Users/muradbozik/_datasets/Faces/seed0734.png,"(25, 32)",0.86
/Users/muradbozik/_datasets/Faces/seed0735.png,"(0, 2)",1.0
/Users/muradbozik/_datasets/Faces/seed0737.png,"(25, 32)",0.42
/Users/muradbozik/_datasets/Faces/seed0738.png,"(8, 12)",0.54
/Users/muradbozik/_datasets/Faces/seed0739.png,"(25, 32)",0.99
/Users/muradbozik/_datasets/Faces/seed0740.png,"(25, 32)",0.99
/Users/muradbozik/_datasets/Faces/seed0741.png,"(4, 6)",0.5
/Users/muradbozik/_datasets/Faces/seed0742.png,"(25, 32)",0.73
/Users/muradbozik/_datasets/Faces/seed0743.png,"(38, 43)",0.53
/Users/muradbozik/_datasets/Faces/seed0744.png,"(60, 100)",0.75
/Users/muradbozik/_datasets/Faces/seed0745.png,"(25, 32)",0.98
/Users/muradbozik/_datasets/Faces/seed0746.png,"(0, 2)",0.69
/Users/muradbozik/_datasets/Faces/seed0747.png,"(15, 20)",0.55
/Users/muradbozik/_datasets/Faces/seed0748.png,"(38, 43)",0.61
/Users/muradbozik/_datasets/Faces/seed0750.png,"(38, 43)",0.74
/Users/muradbozik/_datasets/Faces/seed0751.png,"(48, 53)",0.68
/Users/muradbozik/_datasets/Faces/seed0752.png,"(25, 32)",0.66
/Users/muradbozik/_datasets/Faces/seed0753.png,"(25, 32)",0.99
/Users/muradbozik/_datasets/Faces/seed0754.png,"(25, 32)",1.0
/Users/muradbozik/_datasets/Faces/seed0755.png,"(4, 6)",0.82
/Users/muradbozik/_datasets/Faces/seed0756.png,"(25, 32)",0.76
